year,round,race_name,circuit_id,date,driver_id,constructor_id,quali_position,q1_time,q2_time,q3_time
2018,13,Belgian Grand Prix,spa,2018-08-26,vandoorne,mclaren,20,1:45.307,,
2018,14,Italian Grand Prix,monza,2018-09-02,raikkonen,ferrari,1,1:20.722,1:19.846,1:19.119
2018,14,Italian Grand Prix,monza,2018-09-02,vettel,ferrari,2,1:20.542,1:19.629,1:19.280
2018,14,Italian Grand Prix,monza,2018-09-02,hamilton,mercedes,3,1:20.810,1:19.798,1:19.294
2018,14,Italian Grand Prix,monza,2018-09-02,bottas,mercedes,4,1:21.381,1:20.427,1:19.656
2018,14,Italian Grand Prix,monza,2018-09-02,max_verstappen,red_bull,5,1:21.381,1:20.333,1:20.615
2018,14,Italian Grand Prix,monza,2018-09-02,grosjean,haas,6,1:21.887,1:21.239,1:20.936
2018,14,Italian Grand Prix,monza,2018-09-02,sainz,renault,7,1:21.732,1:21.552,1:21.041
2018,14,Italian Grand Prix,monza,2018-09-02,ocon,force_india,8,1:21.570,1:21.315,1:21.099
2018,14,Italian Grand Prix,monza,2018-09-02,gasly,toro_rosso,9,1:21.834,1:21.667,1:21.350
2018,14,Italian Grand Prix,monza,2018-09-02,stroll,williams,10,1:21.838,1:21.494,1:21.627
2018,14,Italian Grand Prix,monza,2018-09-02,kevin_magnussen,haas,11,1:21.783,1:21.669,
2018,14,Italian Grand Prix,monza,2018-09-02,sirotkin,williams,12,1:21.813,1:21.732,
2018,14,Italian Grand Prix,monza,2018-09-02,alonso,mclaren,13,1:21.850,1:22.568,
2018,14,Italian Grand Prix,monza,2018-09-02,hulkenberg,renault,14,1:21.801,,
2018,14,Italian Grand Prix,monza,2018-09-02,ricciardo,red_bull,15,1:21.280,,
2018,14,Italian Grand Prix,monza,2018-09-02,perez,force_india,16,1:21.888,,
2018,14,Italian Grand Prix,monza,2018-09-02,leclerc,sauber,17,1:21.889,,
2018,14,Italian Grand Prix,monza,2018-09-02,brendon_hartley,toro_rosso,18,1:21.934,,
2018,14,Italian Grand Prix,monza,2018-09-02,ericsson,sauber,19,1:22.048,,
2018,14,Italian Grand Prix,monza,2018-09-02,vandoorne,mclaren,20,1:22.085,,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,hamilton,mercedes,1,1:39.403,1:37.344,1:36.015
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,max_verstappen,red_bull,2,1:38.751,1:37.214,1:36.334
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,vettel,ferrari,3,1:38.218,1:37.876,1:36.628
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,bottas,mercedes,4,1:39.291,1:37.254,1:36.702
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,raikkonen,ferrari,5,1:38.534,1:37.194,1:36.794
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,ricciardo,red_bull,6,1:38.153,1:37.406,1:36.996
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,perez,force_india,7,1:38.814,1:38.342,1:37.985
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,grosjean,haas,8,1:38.685,1:38.367,1:38.320
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,ocon,force_india,9,1:38.912,1:38.534,1:38.365
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,hulkenberg,renault,10,1:38.932,1:38.450,1:38.588
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,alonso,mclaren,11,1:39.022,1:38.641,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,sainz,renault,12,1:39.103,1:38.716,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,leclerc,sauber,13,1:39.206,1:38.747,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,ericsson,sauber,14,1:39.366,1:39.453,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,gasly,toro_rosso,15,1:39.614,1:39.691,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,kevin_magnussen,haas,16,1:39.644,,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,brendon_hartley,toro_rosso,17,1:39.809,,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,vandoorne,mclaren,18,1:39.864,,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,sirotkin,williams,19,1:41.263,,
2018,15,Singapore Grand Prix,marina_bay,2018-09-16,stroll,williams,20,1:41.334,,
2018,16,Russian Grand Prix,sochi,2018-09-30,bottas,mercedes,1,1:32.964,1:32.744,1:31.387
2018,16,Russian Grand Prix,sochi,2018-09-30,hamilton,mercedes,2,1:32.410,1:32.595,1:31.532
2018,16,Russian Grand Prix,sochi,2018-09-30,vettel,ferrari,3,1:33.476,1:33.045,1:31.943
2018,16,Russian Grand Prix,sochi,2018-09-30,raikkonen,ferrari,4,1:33.341,1:33.065,1:32.237
2018,16,Russian Grand Prix,sochi,2018-09-30,kevin_magnussen,haas,5,1:34.078,1:33.747,1:33.181
2018,16,Russian Grand Prix,sochi,2018-09-30,ocon,force_india,6,1:34.290,1:33.596,1:33.413
2018,16,Russian Grand Prix,sochi,2018-09-30,leclerc,sauber,7,1:33.924,1:33.488,1:33.419
2018,16,Russian Grand Prix,sochi,2018-09-30,perez,force_india,8,1:34.084,1:33.923,1:33.563
2018,16,Russian Grand Prix,sochi,2018-09-30,grosjean,haas,9,1:34.022,1:33.517,1:33.704
2018,16,Russian Grand Prix,sochi,2018-09-30,ericsson,sauber,10,1:34.170,1:33.995,1:35.196
2018,16,Russian Grand Prix,sochi,2018-09-30,max_verstappen,red_bull,11,1:33.048,,
2018,16,Russian Grand Prix,sochi,2018-09-30,ricciardo,red_bull,12,1:33.247,,
2018,16,Russian Grand Prix,sochi,2018-09-30,gasly,toro_rosso,13,1:34.383,,
2018,16,Russian Grand Prix,sochi,2018-09-30,sainz,renault,14,1:34.626,,
2018,16,Russian Grand Prix,sochi,2018-09-30,hulkenberg,renault,15,1:34.655,,
2018,16,Russian Grand Prix,sochi,2018-09-30,brendon_hartley,toro_rosso,16,1:35.037,,
2018,16,Russian Grand Prix,sochi,2018-09-30,alonso,mclaren,17,1:35.504,,
2018,16,Russian Grand Prix,sochi,2018-09-30,sirotkin,williams,18,1:35.612,,
2018,16,Russian Grand Prix,sochi,2018-09-30,vandoorne,mclaren,19,1:35.977,,
2018,16,Russian Grand Prix,sochi,2018-09-30,stroll,williams,20,1:36.437,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,hamilton,mercedes,1,1:28.702,1:28.017,1:27.760
2018,17,Japanese Grand Prix,suzuka,2018-10-07,bottas,mercedes,2,1:29.297,1:27.987,1:28.059
2018,17,Japanese Grand Prix,suzuka,2018-10-07,max_verstappen,red_bull,3,1:29.480,1:28.849,1:29.057
2018,17,Japanese Grand Prix,suzuka,2018-10-07,raikkonen,ferrari,4,1:29.631,1:28.595,1:29.521
2018,17,Japanese Grand Prix,suzuka,2018-10-07,grosjean,haas,5,1:29.724,1:29.678,1:29.761
2018,17,Japanese Grand Prix,suzuka,2018-10-07,brendon_hartley,toro_rosso,6,1:30.248,1:29.848,1:30.023
2018,17,Japanese Grand Prix,suzuka,2018-10-07,gasly,toro_rosso,7,1:30.137,1:29.810,1:30.093
2018,17,Japanese Grand Prix,suzuka,2018-10-07,ocon,force_india,8,1:29.899,1:29.538,1:30.126
2018,17,Japanese Grand Prix,suzuka,2018-10-07,vettel,ferrari,9,1:29.049,1:28.279,1:32.192
2018,17,Japanese Grand Prix,suzuka,2018-10-07,perez,force_india,10,1:30.247,1:29.567,1:37.229
2018,17,Japanese Grand Prix,suzuka,2018-10-07,leclerc,sauber,11,1:29.706,1:29.864,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,kevin_magnussen,haas,12,1:30.219,1:30.226,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,sainz,renault,13,1:30.236,1:30.490,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,stroll,williams,14,1:30.317,1:30.714,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,ricciardo,red_bull,15,1:29.806,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,hulkenberg,renault,16,1:30.361,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,sirotkin,williams,17,1:30.372,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,alonso,mclaren,18,1:30.573,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,vandoorne,mclaren,19,1:31.041,,
2018,17,Japanese Grand Prix,suzuka,2018-10-07,ericsson,sauber,20,1:31.213,,
2018,18,United States Grand Prix,americas,2018-10-21,hamilton,mercedes,1,1:34.130,1:33.480,1:32.237
2018,18,United States Grand Prix,americas,2018-10-21,vettel,ferrari,2,1:34.569,1:33.079,1:32.298
2018,18,United States Grand Prix,americas,2018-10-21,raikkonen,ferrari,3,1:34.703,1:32.884,1:32.307
2018,18,United States Grand Prix,americas,2018-10-21,bottas,mercedes,4,1:34.518,1:33.702,1:32.616
2018,18,United States Grand Prix,americas,2018-10-21,ricciardo,red_bull,5,1:34.755,1:34.185,1:33.494
2018,18,United States Grand Prix,americas,2018-10-21,ocon,force_india,6,1:34.876,1:34.522,1:34.145
2018,18,United States Grand Prix,americas,2018-10-21,hulkenberg,renault,7,1:34.932,1:34.564,1:34.215
2018,18,United States Grand Prix,americas,2018-10-21,grosjean,haas,8,1:34.892,1:34.419,1:34.250
2018,18,United States Grand Prix,americas,2018-10-21,leclerc,sauber,9,1:35.069,1:34.255,1:34.420
2018,18,United States Grand Prix,americas,2018-10-21,perez,force_india,10,1:35.193,1:34.525,1:34.594
2018,18,United States Grand Prix,americas,2018-10-21,sainz,renault,11,1:34.891,1:34.566,
2018,18,United States Grand Prix,americas,2018-10-21,kevin_magnussen,haas,12,1:34.972,1:34.732,
2018,18,United States Grand Prix,americas,2018-10-21,gasly,toro_rosso,13,1:34.850,,
2018,18,United States Grand Prix,americas,2018-10-21,brendon_hartley,toro_rosso,14,1:35.206,,
2018,18,United States Grand Prix,americas,2018-10-21,max_verstappen,red_bull,15,1:34.766,,
2018,18,United States Grand Prix,americas,2018-10-21,alonso,mclaren,16,1:35.294,,
2018,18,United States Grand Prix,americas,2018-10-21,sirotkin,williams,17,1:35.362,,
2018,18,United States Grand Prix,americas,2018-10-21,stroll,williams,18,1:35.480,,
2018,18,United States Grand Prix,americas,2018-10-21,ericsson,sauber,19,1:35.536,,
2018,18,United States Grand Prix,americas,2018-10-21,vandoorne,mclaren,20,1:35.735,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,piastri,mclaren,1,1:15.500,1:15.214,1:14.670
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,max_verstappen,red_bull,2,1:15.175,1:15.394,1:14.704
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,russell,mercedes,3,1:15.852,1:15.334,1:14.807
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,norris,mclaren,4,1:15.894,1:15.261,1:14.962
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,alonso,aston_martin,5,1:15.695,1:15.442,1:15.431
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,sainz,williams,6,1:15.987,1:15.198,1:15.432
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,albon,williams,7,1:16.123,1:15.521,1:15.473
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,stroll,aston_martin,8,1:15.817,1:15.497,1:15.581
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,hadjar,rb,9,1:16.253,1:15.510,1:15.746
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,gasly,alpine,10,1:15.937,1:15.505,1:15.787
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,leclerc,ferrari,11,1:16.108,1:15.604,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,hamilton,ferrari,12,1:16.163,1:15.765,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,antonelli,mercedes,13,1:15.943,1:15.772,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,bortoleto,sauber,14,1:16.340,1:16.260,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,colapinto,alpine,15,1:16.256,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,lawson,rb,16,1:16.379,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,hulkenberg,sauber,17,1:16.518,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,ocon,haas,18,1:16.613,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,bearman,haas,19,1:16.918,,
2025,7,Emilia Romagna Grand Prix,imola,2025-05-18,tsunoda,red_bull,20,,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,ricciardo,red_bull,1,1:15.866,1:15.845,1:14.759
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,max_verstappen,red_bull,2,1:15.756,1:15.640,1:14.785
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,hamilton,mercedes,3,1:15.673,1:15.644,1:14.894
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,vettel,ferrari,4,1:16.089,1:15.715,1:14.970
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,bottas,mercedes,5,1:15.580,1:15.923,1:15.160
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,raikkonen,ferrari,6,1:16.446,1:15.996,1:15.330
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,hulkenberg,renault,7,1:16.498,1:16.126,1:15.827
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,sainz,renault,8,1:16.813,1:16.188,1:16.084
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,leclerc,sauber,9,1:16.862,1:16.320,1:16.189
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,ericsson,sauber,10,1:16.701,1:16.633,1:16.513
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,ocon,force_india,11,1:16.252,1:16.844,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,alonso,mclaren,12,1:16.857,1:16.871,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,perez,force_india,13,1:16.242,1:17.167,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,brendon_hartley,toro_rosso,14,1:16.682,1:17.184,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,gasly,toro_rosso,15,1:16.828,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,grosjean,haas,16,1:16.911,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,vandoorne,mclaren,17,1:16.966,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,kevin_magnussen,haas,18,1:17.599,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,stroll,williams,19,1:17.689,,
2018,19,Mexican Grand Prix,rodriguez,2018-10-28,sirotkin,williams,20,1:17.886,,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,hamilton,mercedes,1,1:08.464,1:07.795,1:07.281
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,vettel,ferrari,2,1:08.452,1:07.776,1:07.374
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,bottas,mercedes,3,1:08.492,1:07.727,1:07.441
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,raikkonen,ferrari,4,1:08.452,1:08.028,1:07.456
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,max_verstappen,red_bull,5,1:08.205,1:08.017,1:07.778
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,ricciardo,red_bull,6,1:08.544,1:08.055,1:07.780
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,ericsson,sauber,7,1:08.754,1:08.579,1:08.296
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,leclerc,sauber,8,1:08.667,1:08.335,1:08.492
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,grosjean,haas,9,1:08.735,1:08.239,1:08.517
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,gasly,toro_rosso,10,1:09.046,1:08.616,1:09.029
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,kevin_magnussen,haas,11,1:08.474,1:08.659,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,perez,force_india,12,1:09.217,1:08.741,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,ocon,force_india,13,1:09.264,1:08.770,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,hulkenberg,renault,14,1:09.009,1:08.834,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,sirotkin,williams,15,1:09.259,1:10.381,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,sainz,renault,16,1:09.269,,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,brendon_hartley,toro_rosso,17,1:09.280,,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,alonso,mclaren,18,1:09.402,,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,stroll,williams,19,1:09.441,,
2018,20,Brazilian Grand Prix,interlagos,2018-11-11,vandoorne,mclaren,20,1:09.601,,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,hamilton,mercedes,1,1:36.828,1:35.693,1:34.794
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,bottas,mercedes,2,1:36.789,1:36.392,1:34.956
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,vettel,ferrari,3,1:36.775,1:36.345,1:35.125
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,raikkonen,ferrari,4,1:37.010,1:36.735,1:35.365
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,ricciardo,red_bull,5,1:37.117,1:36.964,1:35.401
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,max_verstappen,red_bull,6,1:37.195,1:36.144,1:35.589
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,grosjean,haas,7,1:37.575,1:36.732,1:36.192
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,leclerc,sauber,8,1:37.124,1:36.580,1:36.237
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,ocon,force_india,9,1:36.936,1:36.814,1:36.540
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,hulkenberg,renault,10,1:37.569,1:36.630,1:36.542
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,sainz,renault,11,1:37.757,1:36.982,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,ericsson,sauber,12,1:37.619,1:37.132,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,kevin_magnussen,haas,13,1:37.934,1:37.309,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,perez,force_india,14,1:37.255,1:37.541,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,alonso,mclaren,15,1:37.890,1:37.743,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,brendon_hartley,toro_rosso,16,1:37.994,,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,gasly,toro_rosso,17,1:38.166,,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,vandoorne,mclaren,18,1:38.577,,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,sirotkin,williams,19,1:38.635,,
2018,21,Abu Dhabi Grand Prix,yas_marina,2018-11-25,stroll,williams,20,1:38.682,,
2019,1,Australian Grand Prix,albert_park,2019-03-17,hamilton,mercedes,1,1:22.043,1:21.014,1:20.486
2019,1,Australian Grand Prix,albert_park,2019-03-17,bottas,mercedes,2,1:22.367,1:21.193,1:20.598
2019,1,Australian Grand Prix,albert_park,2019-03-17,vettel,ferrari,3,1:22.885,1:21.912,1:21.190
2019,1,Australian Grand Prix,albert_park,2019-03-17,max_verstappen,red_bull,4,1:22.876,1:21.678,1:21.320
2019,1,Australian Grand Prix,albert_park,2019-03-17,leclerc,ferrari,5,1:22.017,1:21.739,1:21.442
2019,1,Australian Grand Prix,albert_park,2019-03-17,grosjean,haas,6,1:22.959,1:21.870,1:21.826
2019,1,Australian Grand Prix,albert_park,2019-03-17,kevin_magnussen,haas,7,1:22.519,1:22.221,1:22.099
2019,1,Australian Grand Prix,albert_park,2019-03-17,norris,mclaren,8,1:22.702,1:22.423,1:22.304
2019,1,Australian Grand Prix,albert_park,2019-03-17,raikkonen,alfa,9,1:22.966,1:22.349,1:22.314
2019,1,Australian Grand Prix,albert_park,2019-03-17,perez,racing_point,10,1:22.908,1:22.532,1:22.781
2019,1,Australian Grand Prix,albert_park,2019-03-17,hulkenberg,renault,11,1:22.540,1:22.562,
2019,1,Australian Grand Prix,albert_park,2019-03-17,ricciardo,renault,12,1:22.921,1:22.570,
2019,1,Australian Grand Prix,albert_park,2019-03-17,albon,toro_rosso,13,1:22.757,1:22.636,
2019,1,Australian Grand Prix,albert_park,2019-03-17,giovinazzi,alfa,14,1:22.431,1:22.714,
2019,1,Australian Grand Prix,albert_park,2019-03-17,kvyat,toro_rosso,15,1:22.511,1:22.774,
2019,1,Australian Grand Prix,albert_park,2019-03-17,stroll,racing_point,16,1:23.017,,
2019,1,Australian Grand Prix,albert_park,2019-03-17,gasly,red_bull,17,1:23.020,,
2019,1,Australian Grand Prix,albert_park,2019-03-17,sainz,mclaren,18,1:23.084,,
2019,1,Australian Grand Prix,albert_park,2019-03-17,russell,williams,19,1:24.360,,
2019,1,Australian Grand Prix,albert_park,2019-03-17,kubica,williams,20,1:26.067,,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,leclerc,ferrari,1,1:28.495,1:28.046,1:27.866
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,vettel,ferrari,2,1:28.733,1:28.356,1:28.160
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,hamilton,mercedes,3,1:29.262,1:28.578,1:28.190
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,bottas,mercedes,4,1:29.498,1:28.830,1:28.256
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,max_verstappen,red_bull,5,1:29.579,1:29.109,1:28.752
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,kevin_magnussen,haas,6,1:29.532,1:29.017,1:28.757
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,sainz,mclaren,7,1:29.528,1:29.055,1:28.813
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,grosjean,haas,8,1:29.688,1:29.249,1:29.015
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,raikkonen,alfa,9,1:29.959,1:29.471,1:29.022
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,norris,mclaren,10,1:29.381,1:29.258,1:29.043
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,ricciardo,renault,11,1:29.859,1:29.488,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,albon,toro_rosso,12,1:29.514,1:29.513,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,gasly,red_bull,13,1:29.900,1:29.526,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,perez,racing_point,14,1:29.893,1:29.756,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,kvyat,toro_rosso,15,1:29.876,1:29.854,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,giovinazzi,alfa,16,1:30.026,,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,hulkenberg,renault,17,1:30.034,,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,stroll,racing_point,18,1:30.217,,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,russell,williams,19,1:31.759,,
2019,2,Bahrain Grand Prix,bahrain,2019-03-31,kubica,williams,20,1:31.799,,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,bottas,mercedes,1,1:32.658,1:31.728,1:31.547
2019,3,Chinese Grand Prix,shanghai,2019-04-14,hamilton,mercedes,2,1:33.115,1:31.637,1:31.570
2019,3,Chinese Grand Prix,shanghai,2019-04-14,vettel,ferrari,3,1:33.557,1:32.232,1:31.848
2019,3,Chinese Grand Prix,shanghai,2019-04-14,leclerc,ferrari,4,1:32.712,1:32.324,1:31.865
2019,3,Chinese Grand Prix,shanghai,2019-04-14,max_verstappen,red_bull,5,1:33.274,1:32.369,1:32.089
2019,3,Chinese Grand Prix,shanghai,2019-04-14,gasly,red_bull,6,1:33.863,1:32.948,1:32.930
2019,3,Chinese Grand Prix,shanghai,2019-04-14,ricciardo,renault,7,1:33.709,1:33.214,1:32.958
2019,3,Chinese Grand Prix,shanghai,2019-04-14,hulkenberg,renault,8,1:33.644,1:33.968,1:32.962
2019,3,Chinese Grand Prix,shanghai,2019-04-14,kevin_magnussen,haas,9,1:34.036,1:33.150,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,grosjean,haas,10,1:33.752,1:33.156,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,kvyat,toro_rosso,11,1:33.783,1:33.236,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,perez,racing_point,12,1:34.026,1:33.299,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,raikkonen,alfa,13,1:34.125,1:33.419,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,sainz,mclaren,14,1:33.686,1:33.523,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,norris,mclaren,15,1:34.148,1:33.967,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,stroll,racing_point,16,1:34.292,,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,russell,williams,17,1:35.253,,
2019,3,Chinese Grand Prix,shanghai,2019-04-14,kubica,williams,18,1:35.281,,
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,bottas,mercedes,1,1:42.026,1:41.500,1:40.495
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,hamilton,mercedes,2,1:41.614,1:41.580,1:40.554
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,vettel,ferrari,3,1:42.042,1:41.889,1:40.797
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,max_verstappen,red_bull,4,1:41.727,1:41.388,1:41.069
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,perez,racing_point,5,1:42.249,1:41.870,1:41.593
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,kvyat,toro_rosso,6,1:42.324,1:42.221,1:41.681
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,norris,mclaren,7,1:42.371,1:42.084,1:41.886
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,giovinazzi,alfa,8,1:42.140,1:42.381,1:42.424
2019,4,Azerbaijan Grand Prix,baku,2019-04-28,leclerc,ferrari,9,1:41.426,1:41.995,
